2, 5, 0.03275188025530451, 77.85273951
2, 8, 0.001953841258010125, 45.7536663
3, 1, 0.19467195120997716, 58.84822595999999
5, 9, 0.09157444424373307, 46.82290559
6, 3, 0.01067515781862094, 57.671552595
7, 4, 0.11897182775892312, 29.6631625
8, 1, 0.007865770229743552, 58.72981005
9, 1, 0.1664751794373318, 58.711516304999996
10, 2, 0.014920689276792909, 93.62245941000002
10, 8, 0.07411884580617123, 45.47267504
13, 9, 0.09879172977036765, 46.667077219999996
15, 9, 0.15545727851972513, 46.61357999
15, 0, 0.10205492886670964, 99.814453195
15, 6, 0.1413602643994546, 52.517492694999994
17, 4, 0.007373077389228877, 29.31795487
19, 1, 0.13760002832164786, 58.53932792
19, 4, 0.0908956902807786, 29.251168025000002
22, 2, 0.04513039342708258, 93.52161948500002
27, 1, 0.1518737261157007, 58.353641120000006
31, 9, 0.19767154227494899, 46.299281869999994
35, 4, 0.10110412860578333, 28.643240545000005
36, 2, 0.07595573307052539, 93.34378610500002
39, 9, 0.061884804241514324, 46.132854765
40, 8, 0.11328030502147712, 44.49558941
43, 4, 0.10042645124461325, 28.441529805000005
46, 1, 0.11050249578850524, 58.09062842000002
47, 3, 0.18770649221526203, 56.26476469
47, 5, 0.022015923769338808, 37.103953000000004
50, 1, 0.054165129915057175, 58.02752593500002
50, 7, 0.11640390949661739, 11.335231610000001
50, 5, 0.06969168942253212, 37.045123735000004
2, 2, 0.038062470274914384, 64.80081198500001
3, 9, 0.14285108082554976, 37.80759536
3, 4, 0.042373217280422315, 29.75703279
4, 9, 0.10965846031446314, 37.773483795
4, 1, 0.15458015588530272, 21.834251585
6, 8, 0.006753018781521791, 47.720587689999995
7, 1, 0.19353802605901416, 21.76139503
7, 8, 0.004118674835429492, 47.679347625
7, 6, 0.13565101057192486, 57.77050623
10, 1, 0.01322393373517694, 21.675340785000003
13, 4, 0.007379677324005796, 29.284553225000003
20, 3, 0.1831941016306663, 46.156326990000004
21, 1, 0.074244437957107, 21.44996223
22, 6, 0.06600464101708059, 57.45632082000001
24, 9, 0.0025434780237175714, 37.313857445
25, 2, 0.10679565027873361, 64.3602686
26, 1, 0.12549046429276323, 21.338629965000003
30, 3, 0.18455631808649098, 45.755582794999995
31, 3, 0.04526258820868456, 45.69820135999999
31, 8, 0.039304655996703186, 47.13608910000001
32, 1, 0.06690740943924223, 21.203177710000002
33, 1, 0.13124731035265957, 21.167304455000004
35, 5, 0.1622311287762438, 99.25907612500002
38, 7, 0.1301984825604322, 67.764912185
40, 5, 0.0013400738976272475, 99.15358476000002
42, 1, 0.1685399290425431, 20.989200180000005
42, 3, 0.06929690773024155, 45.25092392999999
45, 2, 0.039310355670041264, 64.07945651499999
46, 1, 0.01538150322706544, 20.892333745000002
48, 4, 0.16007718060849851, 28.04151709
49, 5, 0.16590847746040638, 98.99593526500001
52, 1, 0.09341648927532564, 20.80620296
53, 5, 0.19351405339389138, 98.93683614000003
55, 1, 0.03575394249918351, 20.755012125
55, 8, 0.09284917660202041, 46.63609589000001
56, 8, 0.02988550653034383, 46.58226635500001
57, 5, 0.04897979468439073, 98.87933695500003
57, 6, 0.13398856413742766, 57.09279999500001
58, 9, 0.13259878636130562, 36.667664445
58, 3, 0.04612705448518062, 44.731534010000004
61, 5, 0.12158908688109216, 98.79329795500003
62, 1, 0.1558014454030442, 20.627039019999998
63, 5, 0.15150659855203996, 98.75036246500002
64, 1, 0.011233626862745982, 20.595677149999997
66, 1, 0.19047552866141104, 20.538623644999998
67, 1, 0.03792754709625912, 20.50660292
68, 1, 0.04682918249988299, 20.474982105
71, 5, 0.10941613062236677, 98.60156844000002
74, 8, 0.0518849466478174, 46.14764764000001
77, 8, 0.062072000687374285, 46.019584000000016
78, 7, 0.07499757508247673, 67.52479238
78, 1, 0.005616404904215222, 20.297150665000004
79, 9, 0.0855728757995422, 36.33421059
82, 5, 0.16326383050946558, 98.41916934500003
83, 4, 0.18590513250727525, 26.957656694999994
84, 5, 0.022136375580506518, 98.36794056000002
85, 9, 0.07683536509224642, 36.202239035
91, 9, 0.05704027864045269, 36.07721845499999
93, 6, 0.16916400482355565, 56.77179165500001
94, 3, 0.10733572733113628, 43.431923485
96, 1, 0.08537769721135036, 19.96978926
98, 3, 0.1858824909177863, 43.298078225
3, 0, 0.013422990131216506, 86.832084585
4, 1, 0.14239721392136573, 63.845699845
5, 6, 0.18570681784102283, 47.749297510000005
6, 0, 0.12199955709448329, 86.78747782
6, 7, 0.06194961035419122, 69.68768752999999
7, 1, 0.1133647660821373, 63.784321240000004
7, 4, 0.1714169689576015, 70.615781035
9, 1, 0.13311460028816524, 63.739594710000006
11, 9, 0.14198117853263303, 61.635073665
13, 9, 0.08873210023603129, 61.58468041
13, 4, 0.047979005454189094, 70.3939295
15, 7, 0.02264852933214656, 69.60680278499999
17, 8, 0.18703065088332693, 86.44243063999998
17, 3, 0.03434798230770719, 25.114220790000005
19, 3, 0.17631684113833368, 25.000843245000006
20, 1, 0.19929373460697153, 63.580035990000006
23, 1, 0.059879094739909045, 63.50989267500001
23, 5, 0.0732679433504696, 50.634302999999996
24, 1, 0.06622526195520573, 63.48808907500001
25, 3, 0.12950589372505705, 24.60246473500001
28, 2, 0.07345708248811356, 17.346043995
29, 0, 0.10257900724710023, 86.609397605
29, 4, 0.003863874229534936, 69.82981275000002
31, 6, 0.07297496753149968, 47.321536895
31, 8, 0.018086371017621117, 86.10452400999998
35, 9, 0.09563937885228946, 61.060116845
37, 1, 0.03014397223470633, 63.266894845000024
37, 9, 0.07228998074625237, 61.01277538
37, 4, 0.15982876605437368, 69.51450511500002
39, 1, 0.06098786472545925, 63.19890452000003
39, 6, 0.10504175620174794, 47.12747309
42, 9, 0.1068215529759119, 60.844510445
42, 3, 0.035626670515292, 24.048058720000007
43, 3, 0.05464156589206026, 23.98052853500001
47, 4, 0.11145743248488715, 69.30849915500002
50, 3, 0.0029322709371119027, 23.73648684000001
52, 8, 0.11580845413168683, 85.71248832499998
55, 5, 0.03988930374442001, 50.217500300000005
56, 7, 0.06284760508582621, 69.24984458999998
57, 0, 0.07591639834350361, 86.50821245499999
57, 2, 0.15137358365113107, 16.86643605
60, 1, 0.040124865645477015, 62.83458905500002
60, 8, 0.08364793791616931, 85.56001796
63, 1, 0.05585886195810574, 62.78567011500002
64, 1, 0.19105393269918114, 62.757119940000024
64, 9, 0.1995245820979965, 60.42158518499999
65, 5, 0.010304950506412336, 50.086094125
66, 1, 0.14831726874818885, 62.71114712000002
66, 9, 0.01158809657389781, 60.36604333999999
71, 1, 0.13078705076445618, 62.61763398500002
72, 1, 0.16059861464863434, 62.59615094500002
72, 7, 0.17084845558283857, 69.13794430999998
73, 8, 0.10727461365127744, 85.352882815
76, 8, 0.17616964217533237, 85.2936743
76, 5, 0.1571324806154415, 49.986700490000004
77, 1, 0.07180221034376788, 62.529787255000016
79, 1, 0.0739780149988204, 62.50455075500002
79, 8, 0.056155730826072725, 85.20312111
82, 3, 0.1522147937423014, 22.975078535000012
83, 2, 0.12159970756638594, 16.737211305
86, 2, 0.19876315538338496, 16.660865745
89, 6, 0.12397870014556955, 46.436160715000014
91, 1, 0.1302971370980972, 62.34428691000002
92, 3, 0.11884681069010405, 22.756273460000013
96, 1, 0.09776349020102038, 62.26934832500002
96, 6, 0.10225991656425737, 46.31119212500001
96, 4, 0.10090083271090056, 68.45233285500004
97, 0, 0.1373503765240618, 86.46527873999999
99, 1, 0.11336398317365493, 62.22943385500002
101, 5, 0.11393680573471399, 49.764503945
104, 6, 0.030194566666781664, 46.24172407000001
105, 9, 0.05508317546975894, 59.623039745
107, 2, 0.12337570180298685, 16.539359669999996
111, 9, 0.15524328822257027, 59.482477605
111, 5, 0.12615746748616752, 49.660278559999995
114, 4, 0.05875918561619986, 67.96801226000005
115, 8, 0.06891129478512548, 84.566150715
116, 1, 0.19665077669459374, 62.04845670500002
117, 9, 0.008938581614155616, 59.33313151000001
119, 1, 0.08491319431636568, 61.999020305000016
3, 6, 0.04586055512303289, 25.276042625000002
4, 1, 0.05393905639716545, 16.242812575
5, 3, 0.10421978372645191, 72.31401737499999
6, 1, 0.1751467230959347, 15.916495515
6, 5, 0.07170956750358448, 71.85988984500003
7, 7, 0.0017909686797841218, 63.899095110000005
8, 7, 0.033793153029959666, 63.74647753000001
9, 7, 0.14936475672551697, 63.64205234500001
13, 4, 0.07599187635157312, 75.210957695
14, 7, 0.13202329343851282, 63.06935086
